label,rq,country,n,dbar,dbar_norm,t_hln,p_hln,q_hln
XM tirex2_cov/ZS/native vs xlstm/L/native,XM,IT,127,-0.05372563784282044,-0.08011107047967145,-1.6151747518802064,0.10877420826577722,0.3219326343292061
XM tirex2_cov/ZS/native vs xlstm/L/native,XM,NL,127,-0.00970554919942741,-0.06398488103858396,-1.3927838134694317,0.16613787798778734,0.4233629323240913
XM tirex2_cov/ZS/native vs xlstm/L/native,XM,PT,127,-0.06725983701734325,-0.09087523326491909,-2.1781727781387166,0.03125492507140204,0.17321432685736896
XM tirex2_cov/ZS/native vs rw/L/aci_cqr,XM,AT,127,-0.016346588577548348,-0.09432075291290849,-1.6844312195944589,0.09457392780640994,0.29167659977677834
XM tirex2_cov/ZS/native vs rw/L/aci_cqr,XM,BE,127,-0.007952635008706901,-0.03660266464584668,-0.9542596330621842,0.3417793923181729,0.6080172477897415
XM tirex2_cov/ZS/native vs rw/L/aci_cqr,XM,ES,127,-0.01020150050591308,-0.02566979644414383,-0.7855310863479249,0.4336169005612809,0.6777880764488446
XM tirex2_cov/ZS/native vs rw/L/aci_cqr,XM,FI,127,-0.006290966216222588,-0.03557573357409309,-1.0022119621325316,0.31816204798163383,0.5898509878311189
XM tirex2_cov/ZS/native vs rw/L/aci_cqr,XM,FR,127,-0.007848246001070933,-0.03934128697932569,-0.9330253617439123,0.3525913569883088,0.6156357026779995
XM tirex2_cov/ZS/native vs rw/L/aci_cqr,XM,GR,127,-0.20997488157392413,-0.11889857393766932,-3.395040465657403,0.0009181111160465605,0.026048480646374016
XM tirex2_cov/ZS/native vs rw/L/aci_cqr,XM,IE,127,-0.02426483021702337,-0.058791622390825096,-2.1797472748709277,0.031135209109918627,0.17321432685736896
XM tirex2_cov/ZS/native vs rw/L/aci_cqr,XM,IT,127,-0.04827035439784133,-0.07197661895718091,-2.187955720253709,0.030517513393456763,0.17215007555283304
XM tirex2_cov/ZS/native vs rw/L/aci_cqr,XM,NL,127,-0.007012080400595376,-0.046227897159240715,-1.1506243752670378,0.2520657844445102,0.5298198016986521
XM tirex2_cov/ZS/native vs rw/L/aci_cqr,XM,PT,127,0.016964998674017625,0.022921527618969113,0.8061597333635788,0.42166966128504835,0.668926088878552
XM tirex2_cov/ZS/native vs xlstm_const/L/spci_cqr,XM,AT,127,-0.01922109402885116,-0.11090681410438703,-1.9602522804580558,0.052173160172732214,0.2173757807348658
XM tirex2_cov/ZS/native vs xlstm_const/L/spci_cqr,XM,BE,127,-0.023872493332097827,-0.10987513783020543,-2.6081930459988363,0.010202092486904402,0.07921624754537536
XM tirex2_cov/ZS/native vs xlstm_const/L/spci_cqr,XM,ES,127,-0.05466195381294901,-0.13754459226897855,-3.23485950443803,0.0015544825046953648,0.02952445994816014
XM tirex2_cov/ZS/native vs xlstm_const/L/spci_cqr,XM,FI,127,-0.021752571742218927,-0.12301189837213801,-2.124459920236798,0.035585340891709505,0.17527108200394234
XM tirex2_cov/ZS/native vs xlstm_const/L/spci_cqr,XM,FR,127,-0.036624426060480914,-0.18358905364356096,-3.287602684828825,0.001309640531933054,0.02760561824282526
XM tirex2_cov/ZS/native vs xlstm_const/L/spci_cqr,XM,GR,127,-0.09333656491526936,-0.05285196201317628,-1.4369583937555113,0.15320836390120673,0.3965392948031233
XM tirex2_cov/ZS/native vs xlstm_const/L/spci_cqr,XM,IE,127,-0.08659399973692633,-0.20980990546032788,-4.856050569860716,3.479945565265652e-06,0.0009541989794004113
XM tirex2_cov/ZS/native vs xlstm_const/L/spci_cqr,XM,IT,127,-0.07432791020023084,-0.11083141479078977,-1.922477436461923,0.05680278732948296,0.22399773022973063
XM tirex2_cov/ZS/native vs xlstm_const/L/spci_cqr,XM,NL,127,0.0034441301326641693,0.02270579977410453,0.3885402036250228,0.6982720524715733,0.8348904975203594
XM tirex2_cov/ZS/native vs xlstm_const/L/spci_cqr,XM,PT,127,-0.02705726539038547,-0.03655725932294602,-0.8274359053284102,0.409554393468752,0.6666069338221573
XM tirex2_cov/ZS/native vs lstm/L/pid_cqr,XM,AT,127,-0.01135771397848773,-0.06553466056469968,-1.9379725668360293,0.05486347523400603,0.22079203447831697
XM tirex2_cov/ZS/native vs lstm/L/pid_cqr,XM,BE,127,-0.019985581298544684,-0.0919853016292121,-1.8743599342907502,0.06319645261090279,0.23971068231721746
XM tirex2_cov/ZS/native vs lstm/L/pid_cqr,XM,ES,127,-0.022177300791837697,-0.05580422180806134,-1.8082830223223851,0.07294742484470951,0.2586628373481525
XM tirex2_cov/ZS/native vs lstm/L/pid_cqr,XM,FI,127,-0.013078729837021465,-0.07396088171155342,-2.007489949138835,0.04683683161885899,0.2033704530818877
XM tirex2_cov/ZS/native vs lstm/L/pid_cqr,XM,FR,127,-0.01679879258669368,-0.08420813006741937,-1.538849244861093,0.12634867687364082,0.35334799464662264
XM tirex2_cov/ZS/native vs lstm/L/pid_cqr,XM,GR,127,-0.16981890959157833,-0.09616019795672608,-2.36361371633009,0.019626771830278278,0.1233682800760349
XM tirex2_cov/ZS/native vs lstm/L/pid_cqr,XM,IE,127,-0.08074860903105398,-0.19564702032852152,-4.908472178123284,2.7829559803294046e-06,0.0009541989794004113
XM tirex2_cov/ZS/native vs lstm/L/pid_cqr,XM,IT,127,-0.047704012112694975,-0.07113213783899087,-1.769411200909839,0.07924448445826715,0.26720684446876397
XM tirex2_cov/ZS/native vs lstm/L/pid_cqr,XM,NL,127,-0.006275448698310327,-0.04137157312528093,-0.8059502901488781,0.42178997202774626,0.668926088878552
XM tirex2_cov/ZS/native vs lstm/L/pid_cqr,XM,PT,127,-0.010012255337656836,-0.01352762777410363,-0.41742568454027074,0.6770774811672857,0.8209659913303962
XM tirex2_cov/ZS/native vs arma_monthly/L/dtaci_cqr,XM,AT,127,-0.025759381053622542,-0.1486331049455326,-2.3744517473079494,0.019084474033790988,0.12228886274079663
XM tirex2_cov/ZS/native vs arma_monthly/L/dtaci_cqr,XM,BE,127,-0.012502077608281856,-0.05754185292941,-1.5867396035893924,0.11507806917425101,0.3316660508952213
XM tirex2_cov/ZS/native vs arma_monthly/L/dtaci_cqr,XM,ES,127,-0.018099425274976145,-0.045543159292628504,-1.4389272148055756,0.15265066025005902,0.3965392948031233
XM tirex2_cov/ZS/native vs arma_monthly/L/dtaci_cqr,XM,FI,127,-0.01181557975429694,-0.06681770381763619,-1.6006591203971114,0.11195679445488871,0.32781186852877814
XM tirex2_cov/ZS/native vs arma_monthly/L/dtaci_cqr,XM,FR,127,-0.0076140651700907684,-0.03816739726238888,-0.9765263364912806,0.3306748494100813,0.5979326044127498
XM tirex2_cov/ZS/native vs arma_monthly/L/dtaci_cqr,XM,GR,127,-0.23920215020004107,-0.13544855617216361,-3.0897755240601605,0.002465374604591064,0.03389890081312713
XM tirex2_cov/ZS/native vs arma_monthly/L/dtaci_cqr,XM,IE,127,-0.018042131207500426,-0.04371455129048945,-1.6968884541012355,0.09218671588673932,0.28845038156362374
XM tirex2_cov/ZS/native vs arma_monthly/L/dtaci_cqr,XM,IT,127,-0.0558364752295834,-0.08325857043410317,-1.9492112288326802,0.05349210060266474,0.2173757807348658
XM tirex2_cov/ZS/native vs arma_monthly/L/dtaci_cqr,XM,NL,127,-0.018128226722411753,-0.11951229203417221,-2.44456352625355,0.015885775917320988,0.11036433795191423
XM tirex2_cov/ZS/native vs arma_monthly/L/dtaci_cqr,XM,PT,127,0.011160610432933388,0.015079178324654417,0.37453050963040013,0.7086392540391966,0.8380122752963612
XM tirex2_cov/ZS/native vs arma/L/dtaci_cqr,XM,AT,127,-0.02473519287326069,-0.14272348044877906,-2.065460098057325,0.04092967031400829,0.19295416005175337
XM tirex2_cov/ZS/native vs arma/L/dtaci_cqr,XM,BE,127,-0.01436728594438157,-0.06612662956585172,-1.9298093630452104,0.05587807221878771,0.22216582930361378
XM tirex2_cov/ZS/native vs arma/L/dtaci_cqr,XM,ES,127,-0.02054701973897192,-0.051701983833407315,-1.6274264380231915,0.10614472188661828,0.31556538939264894
XM tirex2_cov/ZS/native vs arma/L/dtaci_cqr,XM,FI,127,-0.015614289379820833,-0.08829959974873958,-1.9477853385970254,0.053664471489788035,0.2173757807348658
XM tirex2_cov/ZS/native vs arma/L/dtaci_cqr,XM,FR,127,-0.007011827292254248,-0.0351485299666194,-0.8935863679906121,0.3732468486351701,0.6310247181445621
XM tirex2_cov/ZS/native vs arma/L/dtaci_cqr,XM,GR,127,-0.25564185144075086,-0.14475756027222578,-2.922539656775358,0.004116620157566198,0.05031424637025353
XM tirex2_cov/ZS/native vs arma/L/dtaci_cqr,XM,IE,127,-0.02052669308591665,-0.04973443366576389,-1.9881158107711954,0.04896649300302025,0.21122800903263636
XM tirex2_cov/ZS/native vs arma/L/dtaci_cqr,XM,IT,127,-0.055555901798777486,-0.08284020336034643,-1.9479661916445807,0.05364258284285772,0.2173757807348658
XM tirex2_cov/ZS/native vs arma/L/dtaci_cqr,XM,NL,127,-0.015984064246846584,-0.10537666940144917,-2.1399397069635038,0.034287137536093804,0.17321432685736896
XM tirex2_cov/ZS/native vs arma/L/dtaci_cqr,XM,PT,127,0.016701211147329198,0.022565122458278557,0.5446502668037436,0.5869567354859866,0.7721254284632284
XM lgbm/G/decay_ocp_cqr vs tirex/ZS/native,XM,AT,127,-0.014949192367842652,-0.08625769669834672,-1.7565597262227488,0.08142227819013859,0.26768641166844187
XM lgbm/G/decay_ocp_cqr vs tirex/ZS/native,XM,BE,127,0.0027514620996281244,0.01266383335940637,0.3511355172339195,0.7260731263143936,0.8436339847846103
XM lgbm/G/decay_ocp_cqr vs tirex/ZS/native,XM,ES,127,0.0019397107775759117,0.004880848733186335,0.1576360970690892,0.8749958980020995,0.9314472462602995
XM lgbm/G/decay_ocp_cqr vs tirex/ZS/native,XM,FI,127,-0.0033418729405751985,-0.018898461267490573,-0.721541130905638,0.47191345110376104,0.6983472594809019
XM lgbm/G/decay_ocp_cqr vs tirex/ZS/native,XM,FR,127,0.00024337351873636874,0.001219970352925899,0.02546443109542353,0.979724804650336,0.9932340857244113
XM lgbm/G/decay_ocp_cqr vs tirex/ZS/native,XM,GR,127,0.21425172887730554,0.12132034477763615,2.728136795684876,0.007279392969065768,0.067664141426835
XM lgbm/G/decay_ocp_cqr vs tirex/ZS/native,XM,IE,127,0.05170787516523544,0.12528378909544943,3.402079753937434,0.0008967386395326571,0.026048480646374016
XM lgbm/G/decay_ocp_cqr vs tirex/ZS/native,XM,IT,127,0.008941100911292472,0.013332204028288242,0.29949066373331157,0.7650591578625434,0.8635970822309795
XM lgbm/G/decay_ocp_cqr vs tirex/ZS/native,XM,NL,127,0.008235191838275214,0.054291391375672376,0.9393827504389374,0.3493315949234739,0.6117381253591259
XM lgbm/G/decay_ocp_cqr vs tirex/ZS/native,XM,PT,127,0.05582671969150185,0.07542786898327329,2.239403648890213,0.026883331581999403,0.15428694647060526
XM lgbm/G/decay_ocp_cqr vs lstm_const/G/agaci_cqr,XM,AT,127,-0.0056150596534827206,-0.03239921599879263,-0.8244688768000131,0.41123122657533506,0.6668614485005433
XM lgbm/G/decay_ocp_cqr vs lstm_const/G/agaci_cqr,XM,BE,127,-0.005396747142974606,-0.024838977978551783,-0.5744092272606164,0.566715008806618,0.7571564271460407
XM lgbm/G/decay_ocp_cqr vs lstm_const/G/agaci_cqr,XM,ES,127,0.006210069058496127,0.015626251113085986,0.4978166631437896,0.6194809943518087,0.7955700059251531
XM lgbm/G/decay_ocp_cqr vs lstm_const/G/agaci_cqr,XM,FI,127,-0.002751611379508977,-0.015560502150595327,-0.58220706227352,0.5614675444038757,0.7571564271460407
XM lgbm/G/decay_ocp_cqr vs lstm_const/G/agaci_cqr,XM,FR,127,-0.003904346768414003,-0.019571510202664184,-0.5518643821261737,0.5820187514634569,0.7698043606530693
XM lgbm/G/decay_ocp_cqr vs lstm_const/G/agaci_cqr,XM,GR,127,0.05902793535069395,0.03342465195396032,1.1025021658608087,0.2723448075741448,0.5513729233096183
XM lgbm/G/decay_ocp_cqr vs lstm_const/G/agaci_cqr,XM,IE,127,0.039266172316403676,0.09513859997831328,2.40563715125898,0.017597297481498853,0.11601029646249884
XM lgbm/G/decay_ocp_cqr vs lstm_const/G/agaci_cqr,XM,IT,127,-0.05152789181854114,-0.07683397980719682,-1.9537830257932283,0.052942583924000086,0.2173757807348658
XM lgbm/G/decay_ocp_cqr vs lstm_const/G/agaci_cqr,XM,NL,127,0.0008948363776370972,0.005899305438118324,0.29348093469578784,0.7696374110751356,0.86682711827575
XM lgbm/G/decay_ocp_cqr vs lstm_const/G/agaci_cqr,XM,PT,127,0.03419222354526381,0.04619735087554397,1.0224914496679816,0.3085074963298302,0.5808599671124701
XM lgbm/G/decay_ocp_cqr vs lgbm_const/G/cqr_rolling,XM,AT,127,-0.008388261535665466,-0.048400749790756564,-1.6735850273510249,0.09669301758081272,0.29682507722482043
XM lgbm/G/decay_ocp_cqr vs lgbm_const/G/cqr_rolling,XM,BE,127,-0.007081738332387048,-0.032594290195162405,-0.9393857778699788,0.34933004722977845,0.6117381253591259
XM lgbm/G/decay_ocp_cqr vs lgbm_const/G/cqr_rolling,XM,ES,127,-0.00406871189302773,-0.010238004303715008,-0.5187823264084653,0.6048224872417034,0.7842491976022087
XM lgbm/G/decay_ocp_cqr vs lgbm_const/G/cqr_rolling,XM,FI,127,-0.0009213172327702589,-0.005210095760128897,-0.1649170221846812,0.8692735833748171,0.9286205038366895
XM lgbm/G/decay_ocp_cqr vs lgbm_const/G/cqr_rolling,XM,FR,127,-0.0038348458283433075,-0.019223119437609033,-0.5747448535895847,0.5664886636467386,0.7571564271460407
XM lgbm/G/decay_ocp_cqr vs lgbm_const/G/cqr_rolling,XM,GR,127,-0.11481820236930763,-0.06501596963154449,-1.8146478309015015,0.07195692472499626,0.25810636042661705
XM lgbm/G/decay_ocp_cqr vs lgbm_const/G/cqr_rolling,XM,IE,127,0.011747582932465896,0.028463395523200232,0.6929938571178087,0.4895887779359649,0.7088804215631882
XM lgbm/G/decay_ocp_cqr vs lgbm_const/G/cqr_rolling,XM,IT,127,-0.052646742460640904,-0.07850231407449222,-2.2551849986707664,0.025847119727395285,0.15267273612348986
XM lgbm/G/decay_ocp_cqr vs lgbm_const/G/cqr_rolling,XM,NL,127,-0.0036112399267309633,-0.02380748913490617,-0.8401397240915165,0.4024214183002084,0.6590524468440138
XM lgbm/G/decay_ocp_cqr vs lgbm_const/G/cqr_rolling,XM,PT,127,-0.04013623033932371,-0.054228339767164,-1.5214365298781798,0.1306559782652459,0.36232330107169025
XM lgbm/G/decay_ocp_cqr vs xlstm/L/native,XM,AT,127,-0.011497684543347646,-0.06634229874563276,-1.0818704094190013,0.28137630815430503,0.5644631105831043
XM lgbm/G/decay_ocp_cqr vs xlstm/L/native,XM,BE,127,-0.0053441575835625485,-0.024596930153532166,-0.8265329541731186,0.4100642653512059,0.6666069338221573
XM lgbm/G/decay_ocp_cqr vs xlstm/L/native,XM,ES,127,-0.01010148903761959,-0.025418139932272293,-0.7457905269304282,0.4571830393331773,0.6944012443840777
XM lgbm/G/decay_ocp_cqr vs xlstm/L/native,XM,FI,127,-0.009056284057770394,-0.051213746463894004,-1.3394134802663566,0.1828471258870248,0.44204799664995004
XM lgbm/G/decay_ocp_cqr vs xlstm/L/native,XM,FR,127,0.002846595080818663,0.014269266530781834,0.31260506815459577,0.7550975108939619,0.8592832945466601
XM lgbm/G/decay_ocp_cqr vs xlstm/L/native,XM,GR,127,-0.04322977344480791,-0.024478920410423495,-0.6598195267517687,0.5105739357035886,0.7292188844010793
XM lgbm/G/decay_ocp_cqr vs xlstm/L/native,XM,IE,127,-0.019908874992430083,-0.048237512907052006,-0.7822856181298281,0.4355144097424768,0.6779233736557421
XM lgbm/G/decay_ocp_cqr vs xlstm/L/native,XM,IT,127,-0.04387820362770095,-0.06542741984048621,-1.475037190916361,0.1426969576715913,0.3831138825914891
XM lgbm/G/decay_ocp_cqr vs xlstm/L/native,XM,NL,127,-0.005328405304919804,-0.035128087298838005,-0.9660046384375522,0.335892321716067,0.6020912436475513
XM lgbm/G/decay_ocp_cqr vs xlstm/L/native,XM,PT,127,-0.028822752783608636,-0.03894262161045883,-0.9610849563738995,0.3383501798530706,0.603543564062234
XM lgbm/G/decay_ocp_cqr vs rw/L/aci_cqr,XM,AT,127,-0.020333697382299735,-0.11732659921691084,-2.8634407715234795,0.004910098240862082,0.05519749250284037
XM lgbm/G/decay_ocp_cqr vs rw/L/aci_cqr,XM,BE,127,-0.0022992187322210924,-0.010582345613849745,-0.3108481808984782,0.7564296880781962,0.8592832945466601
XM lgbm/G/decay_ocp_cqr vs rw/L/aci_cqr,XM,ES,127,0.002246336057430446,0.005652402732907481,0.1840195146277095,0.8542939726386511,0.9190550928701033
XM lgbm/G/decay_ocp_cqr vs rw/L/aci_cqr,XM,FI,127,-0.006536808250837684,-0.03696598277019053,-0.9283183136898786,0.35501741266694586,0.6182361275994308
XM lgbm/G/decay_ocp_cqr vs rw/L/aci_cqr,XM,FR,127,-0.003961562646960625,-0.019858319038341576,-0.42707474705258935,0.6700537788034056,0.8190941757308752
XM lgbm/G/decay_ocp_cqr vs rw/L/aci_cqr,XM,GR,127,0.007290455533761959,0.004128230766569623,0.12838048518856812,0.8980525602821605,0.9457030901759179
XM lgbm/G/decay_ocp_cqr vs rw/L/aci_cqr,XM,IE,127,0.046976761777955005,0.11382070325205342,3.306017917854913,0.0012329974797216092,0.02760561824282526
XM lgbm/G/decay_ocp_cqr vs rw/L/aci_cqr,XM,IT,127,-0.03842292018272185,-0.05729296831799567,-1.8270912669777357,0.07005265457089727,0.25544061887730496
XM lgbm/G/decay_ocp_cqr vs rw/L/aci_cqr,XM,NL,127,-0.0026349365060877703,-0.017371103419494754,-0.6174084778406023,0.5380795219953254,0.7414039342733084
XM lgbm/G/decay_ocp_cqr vs rw/L/aci_cqr,XM,PT,127,0.055402082907752254,0.07485413927342938,1.7394295307348675,0.08440131126053463,0.2717310508875749
XM lgbm/G/decay_ocp_cqr vs xlstm_const/L/spci_cqr,XM,AT,127,-0.02320820283360254,-0.13391266040838934,-2.3639927656181747,0.019607578049860575,0.1233682800760349
XM lgbm/G/decay_ocp_cqr vs xlstm_const/L/spci_cqr,XM,BE,127,-0.018219077055612015,-0.08385481879820848,-1.8820376727957833,0.06213761305543364,0.23791390273984347
XM lgbm/G/decay_ocp_cqr vs xlstm_const/L/spci_cqr,XM,ES,127,-0.04221411724960549,-0.10622239309192726,-2.665505335811671,0.008694252022758864,0.07550271493448486
XM lgbm/G/decay_ocp_cqr vs xlstm_const/L/spci_cqr,XM,FI,127,-0.021998413776834022,-0.12440214756823544,-2.1410376678668626,0.03419663318481603,0.17321432685736896
XM lgbm/G/decay_ocp_cqr vs xlstm_const/L/spci_cqr,XM,FR,127,-0.0327377427063706,-0.16410608570257684,-2.9074443459804473,0.004307250216116554,0.051687002593398645
XM lgbm/G/decay_ocp_cqr vs xlstm_const/L/spci_cqr,XM,GR,127,0.12392877219241666,0.07017484269106262,1.5497331522956237,0.12371371677867837,0.3489361242475544
XM lgbm/G/decay_ocp_cqr vs xlstm_const/L/spci_cqr,XM,IE,127,-0.015352407741947923,-0.03719757981744928,-0.710542756989782,0.4786807447018553,0.7036287115884732
XM lgbm/G/decay_ocp_cqr vs xlstm_const/L/spci_cqr,XM,IT,127,-0.06448047598511134,-0.09614776415160449,-1.6615777719356752,0.09908360352550383,0.30158022865290424
XM lgbm/G/decay_ocp_cqr vs xlstm_const/L/spci_cqr,XM,NL,127,0.00782127402717177,0.05156259351385045,0.7921928795143859,0.42973717889027907,0.6753012811132957
XM lgbm/G/decay_ocp_cqr vs xlstm_const/L/spci_cqr,XM,PT,127,0.011379818843349153,0.015375352331514233,0.4541195526055351,0.6505240680285469,0.8146980738118424
XM lgbm/G/decay_ocp_cqr vs lstm/L/pid_cqr,XM,AT,127,-0.01534482278323911,-0.08854050686870199,-2.46920607913309,0.01488041602276935,0.10560295241965345
XM lgbm/G/decay_ocp_cqr vs lstm/L/pid_cqr,XM,BE,127,-0.014332165022058887,-0.06596498259721521,-1.2436851550885448,0.21592437787771712,0.4782217765076956
XM lgbm/G/decay_ocp_cqr vs lstm/L/pid_cqr,XM,ES,127,-0.009729464228494177,-0.024482022631010045,-1.0293921002857713,0.30526744668755557,0.5806239619993853
XM lgbm/G/decay_ocp_cqr vs lstm/L/pid_cqr,XM,FI,127,-0.01332457187163656,-0.07535113090765086,-2.0237809253715495,0.04510761092344473,0.2025239674113845
XM lgbm/G/decay_ocp_cqr vs lstm/L/pid_cqr,XM,FR,127,-0.012912109232583378,-0.06472516212643528,-1.380128290816889,0.16999099193148481,0.42877659247132255
XM lgbm/G/decay_ocp_cqr vs lstm/L/pid_cqr,XM,GR,127,0.04744642751610776,0.026866606747512876,0.7020988242332492,0.483912482163956,0.7050380534839094
XM lgbm/G/decay_ocp_cqr vs lstm/L/pid_cqr,XM,IE,127,-0.009507017036075595,-0.023034694685642988,-0.5197337992861241,0.6041609961911196,0.7842491976022087
XM lgbm/G/decay_ocp_cqr vs lstm/L/pid_cqr,XM,IT,127,-0.03785657789757547,-0.0564484871998056,-1.2800402196798477,0.20288267269855575,0.46712445684132026
XM lgbm/G/decay_ocp_cqr vs lstm/L/pid_cqr,XM,NL,127,-0.0018983048038027227,-0.01251477938553498,-0.43963177003216874,0.6609569394885955,0.8174170562299345
XM lgbm/G/decay_ocp_cqr vs lstm/L/pid_cqr,XM,PT,127,0.02842482889607779,0.038404983880356625,1.1455128387856857,0.25416783661594167,0.532542133861973
XM lgbm/G/decay_ocp_cqr vs arma_monthly/L/dtaci_cqr,XM,AT,127,-0.029746489858373932,-0.17163895124953496,-3.642011534663052,0.00039367579168936295,0.016239126407186222
XM lgbm/G/decay_ocp_cqr vs arma_monthly/L/dtaci_cqr,XM,BE,127,-0.006848661331796052,-0.031521533897413086,-0.9645381790602969,0.3366237407665855,0.6020912436475513
XM lgbm/G/decay_ocp_cqr vs arma_monthly/L/dtaci_cqr,XM,ES,127,-0.005651588711632625,-0.014220960115577205,-0.42468700699821615,0.671789165739475,0.819557947112853
XM lgbm/G/decay_ocp_cqr vs arma_monthly/L/dtaci_cqr,XM,FI,127,-0.01206142178891204,-0.06820795301373365,-1.4596171892241852,0.1468840204268702,0.3893311384808608
XM lgbm/G/decay_ocp_cqr vs arma_monthly/L/dtaci_cqr,XM,FR,127,-0.003727381815980465,-0.01868442932140479,-0.4489588178470656,0.654232587643349,0.8174170562299345
XM lgbm/G/decay_ocp_cqr vs arma_monthly/L/dtaci_cqr,XM,GR,127,-0.021936813092355054,-0.012421751467924713,-0.2723603282140031,0.7857907965970978,0.8769413346569022
XM lgbm/G/decay_ocp_cqr vs arma_monthly/L/dtaci_cqr,XM,IE,127,0.05319946078747794,0.12889777435238906,4.758520565600249,5.253511867753247e-06,0.0009541989794004113
XM lgbm/G/decay_ocp_cqr vs arma_monthly/L/dtaci_cqr,XM,IT,127,-0.045989041014463904,-0.06857491979491792,-1.4168404777626653,0.15899733473441002,0.4083200035980958
XM lgbm/G/decay_ocp_cqr vs arma_monthly/L/dtaci_cqr,XM,NL,127,-0.013751082827904154,-0.0906554982944263,-2.7429148926749165,0.006977619849447114,0.067664141426835
XM lgbm/G/decay_ocp_cqr vs arma_monthly/L/dtaci_cqr,XM,PT,127,0.049597694666668024,0.06701178997911468,1.4426719183057333,0.1515942222101534,0.3965392948031233
XM lgbm/G/decay_ocp_cqr vs arma/L/dtaci_cqr,XM,AT,127,-0.028722301678012076,-0.16572932675278138,-3.064730741387536,0.002665580203525142,0.03590373335360395
XM lgbm/G/decay_ocp_cqr vs arma/L/dtaci_cqr,XM,BE,127,-0.008713869667895766,-0.04010631053385481,-1.2777803235759575,0.20367605626473284,0.46712445684132026
XM lgbm/G/decay_ocp_cqr vs arma/L/dtaci_cqr,XM,ES,127,-0.0080991831756284,-0.02037978465635601,-0.6210573484431079,0.5356837895043622,0.7411976961695579
XM lgbm/G/decay_ocp_cqr vs arma/L/dtaci_cqr,XM,FI,127,-0.015860131414435926,-0.089689848944837,-1.7536143174759373,0.08192826538943221,0.26768641166844187
XM lgbm/G/decay_ocp_cqr vs arma/L/dtaci_cqr,XM,FR,127,-0.0031251439381439383,-0.01566556202563528,-0.3645599669723672,0.7160510254964669,0.8394203851290731
XM lgbm/G/decay_ocp_cqr vs arma/L/dtaci_cqr,XM,GR,127,-0.038376514333064875,-0.021730755567986895,-0.4321842137918271,0.6663462574524295,0.8187006554611506
XM lgbm/G/decay_ocp_cqr vs arma/L/dtaci_cqr,XM,IE,127,0.05071489890906174,0.12287789197711466,4.522462712541933,1.3928834273313484e-05,0.0014894978089025862
XM lgbm/G/decay_ocp_cqr vs arma/L/dtaci_cqr,XM,IT,127,-0.04570846758365797,-0.06815655272116114,-1.4261657359680922,0.15629347499392976,0.40294411521872514
XM lgbm/G/decay_ocp_cqr vs arma/L/dtaci_cqr,XM,NL,127,-0.011606920352338982,-0.07651987566170325,-2.6099964848558153,0.010151264795281056,0.07921624754537536
XM lgbm/G/decay_ocp_cqr vs arma/L/dtaci_cqr,XM,PT,127,0.05513829538106383,0.07449773411273883,1.5727445382532081,0.11828572020987882,0.336989616197768
XM tirex/ZS/native vs lstm_const/G/agaci_cqr,XM,AT,127,0.009334132714359927,0.05385848069955406,1.1583296828462275,0.24892030931130282,0.5265621927739098
XM tirex/ZS/native vs lstm_const/G/agaci_cqr,XM,BE,127,-0.00814820924260273,-0.03750281133795815,-0.8009528165085616,0.42466671400017164,0.668926088878552
XM tirex/ZS/native vs lstm_const/G/agaci_cqr,XM,ES,127,0.0042703582809202134,0.010745402379899648,0.28413965634930527,0.7767697663948336,0.8704041524967576
XM tirex/ZS/native vs lstm_const/G/agaci_cqr,XM,FI,127,0.0005902615610662204,0.0033379591168952397,0.12610372476098763,0.8998508191370855,0.9457030901759179
XM tirex/ZS/native vs lstm_const/G/agaci_cqr,XM,FR,127,-0.004147720287150373,-0.02079148055559009,-0.35708347485824565,0.7216266665778441,0.8414727914158606
XM tirex/ZS/native vs lstm_const/G/agaci_cqr,XM,GR,127,-0.15522379352661161,-0.08789569282367585,-2.6473966091101433,0.009147346637282006,0.0757491994047842
XM tirex/ZS/native vs lstm_const/G/agaci_cqr,XM,IE,127,-0.012441702848831742,-0.030145189117136123,-1.0508708610130444,0.2953292205909128,0.5749345362945709
XM tirex/ZS/native vs lstm_const/G/agaci_cqr,XM,IT,127,-0.06046899272983362,-0.09016618383548508,-1.8557750133647528,0.0658221061059967,0.24371577679792997
XM tirex/ZS/native vs lstm_const/G/agaci_cqr,XM,NL,127,-0.007340355460638121,-0.04839208593755408,-0.9391859131515613,0.3494322322127128,0.6117381253591259
XM tirex/ZS/native vs lstm_const/G/agaci_cqr,XM,PT,127,-0.021634496146238046,-0.029230518107729326,-0.8480489877962732,0.3980188197862031,0.6574589319878467
XM tirex/ZS/native vs lgbm_const/G/cqr_rolling,XM,AT,127,0.006560930832177183,0.03785694690759014,0.6869621641970268,0.4933689880881942,0.7125241403461885
XM tirex/ZS/native vs lgbm_const/G/cqr_rolling,XM,BE,127,-0.009833200432015174,-0.045258123554568784,-0.8433747952834793,0.4006170938171718,0.6577295570132672
XM tirex/ZS/native vs lgbm_const/G/cqr_rolling,XM,ES,127,-0.006008422670603644,-0.015118853036901348,-0.41627241055589287,0.6779188867804029,0.8209659913303962
XM tirex/ZS/native vs lgbm_const/G/cqr_rolling,XM,FI,127,0.002420555707804938,0.013688365507361664,0.441149510147746,0.6598608152963448,0.8174170562299345
XM tirex/ZS/native vs lgbm_const/G/cqr_rolling,XM,FR,127,-0.0040782193470796785,-0.020443089790534944,-0.3749335409997864,0.7083402344591996,0.8380122752963612
